source_db_id,n_workchains,n_finished,n_finished_ok,n_finished_with_energy,max_submitted_kindex,medium_kindex,well_kindex,ultra_kindex,ultra_converged,max_finished_kindex,ultra_k_mesh,ultra_energy_per_atom,ultra_oscillation_meV_per_atom,ultra_pk
95471,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 1]",-741.9857857242778,0.31974222224562254,353005.0
95472,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[5, 5, 2]",-658.8852558555,0.2422242857846868,353122.0
95473,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 1]",-596.5710987482333,0.21700957495340845,353266.0
95474,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 1]",-556.9193571188636,0.1677944546827348,353379.0
95593,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2557.5965474331997,0.28505045020210673,353538.0
95663,10,10,10,10,9,6.0,7.0,7.0,True,9.0,"[7, 7, 2]",-1243.789636667225,0.9213457001351344,353691.0
95664,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[5, 5, 2]",-2032.768052993,0.6213602500793058,353813.0
95665,8,8,7,7,7,4.0,5.0,5.0,True,7.0,"[5, 5, 2]",-1797.614236175125,0.6122426250385615,353925.0
95669,10,10,10,10,9,4.0,6.0,7.0,True,9.0,"[7, 7, 2]",-1557.08046312625,0.30967037491791416,354082.0
95670,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[5, 5, 2]",-1964.1615433425,0.22678637492390408,354208.0
95671,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[5, 5, 2]",-1728.985600058375,0.27891112495126436,354338.0
95672,9,9,9,9,8,4.0,5.0,6.0,True,8.0,"[6, 6, 2]",-1678.061114394125,0.26480949986762425,354479.0
95675,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[6, 6, 2]",-1505.7587581465,0.2867377500024304,354626.0
9592,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-628.9732042851819,0.7582641363796938,354712.0
96089,12,12,12,12,11,4.0,5.0,8.0,True,11.0,"[8, 8, 2]",-1655.096586762375,0.9076418750737503,354868.0
9659,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 3]",-535.4340314232683,0.04125082921291323,354990.0
96941,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-375.3398371717542,0.2353556541834223,355093.0
97007,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-801.7584672120937,0.5610836875575842,355164.0
97009,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 2]",-801.7504158487187,0.3348742187654352,355246.0
9723,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-1143.3910694914166,0.3913454168014141,355340.0
97282,10,10,10,10,9,4.0,5.0,7.0,True,9.0,"[3, 2, 5]",-1075.5366623052857,0.11934092844967381,355484.0
97387,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-1900.2398854743928,0.8923004643293098,355557.0
9752,10,10,10,10,9,2.0,5.0,6.0,True,9.0,"[5, 5, 3]",-450.5078086316667,0.71032899995771,355697.0
97702,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-282.74210869739613,0.3835611154272556,355789.0
98019,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 3]",-170.8061220115875,0.04659837918552512,355876.0
98020,11,11,11,11,10,5.0,5.0,7.0,True,10.0,"[3, 4, 3]",-170.80531049111667,0.6566612083247492,356023.0
98021,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[5, 5, 3]",-170.8057657387,0.19488028334535556,356149.0
98453,10,10,10,10,9,7.0,7.0,7.0,True,9.0,"[4, 3, 3]",-2909.9143724241662,0.3874798335345986,356549.0
98556,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 1]",-440.4449819946346,0.5134350961952805,356609.0
98642,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[4, 4, 2]",-249.4654208057725,0.08115731247926306,356684.0
98644,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 1]",-249.30353404933,0.75508860331297,356753.0
98673,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-908.79746970125,0.17792799997096154,356833.0
98688,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 1, 3]",-491.5223915003519,0.41647474080264146,356911.0
98710,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-552.0041029750832,0.7912829167935342,356971.0
9873,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[3, 2, 3]",-1160.3363518253625,0.35602377511168015,357055.0
98747,6,6,6,6,5,0.0,1.0,2.0,True,5.0,"[1, 2, 2]",-542.4102002570834,0.9384197708186548,357138.0
98772,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 1]",-633.732986973,0.33895737135480886,357241.0
98872,13,13,13,13,12,5.0,6.0,9.0,True,12.0,"[3, 6, 3]",-2608.4485311570625,0.491744562623353,357374.0
99040,3,3,3,3,2,0.0,0.0,0.0,True,2.0,"[1, 1, 1]",-338.8016907824074,0.2666252963194893,357429.0
S1000023,14,14,14,14,13,4.0,5.0,11.0,True,13.0,"[9, 9, 4]",-1439.564914481625,0.5313171250236337,357572.0
S1000060,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-448.97265938084615,0.425062461545167,357681.0
S1000073,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-507.89699796005,0.017052850012078125,357744.0
S1000075,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1075.1426651887,0.3241322001485969,357821.0
S1000086,9,9,9,9,8,3.0,5.0,6.0,True,8.0,"[3, 3, 3]",-742.604846423325,0.11668868330616533,357946.0
S1000091,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-952.8743973010455,0.02276872726270085,358024.0
S1000093,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 1, 2]",-333.13396406895,0.40508019168328246,358110.0
S1000099,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-850.5414466784999,0.5718191250707605,358212.0
S1000106,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-1017.0586543878001,0.18374589990344248,358337.0
S1000141,8,8,8,8,7,2.0,2.0,5.0,True,7.0,"[3, 2, 3]",-981.6283568174723,0.6538833889635498,358430.0
S1000142,12,12,12,12,11,3.0,5.0,6.0,True,11.0,"[4, 2, 3]",-908.9419259925278,0.610663861152716,358549.0
S1000162,11,11,11,11,10,5.0,7.0,8.0,True,10.0,"[8, 8, 2]",-1055.5122570112858,0.5604590712664503,358712.0
S1000169,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[3, 2, 2]",-2443.1561641261,0.738662150070013,358814.0
S1000198,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-1566.4905275279232,0.029467230660884525,358889.0
S1000199,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-839.2274140886923,0.03225161538011889,358949.0
S1000202,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-843.4987146812,0.8179350666068785,359022.0
S1000206,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[2, 1, 4]",-841.5084518584999,0.48351964301218686,359117.0
S1000210,11,11,11,11,10,3.0,4.0,5.0,True,10.0,"[3, 3, 2]",-2656.605224428857,0.7973063929966884,359252.0
S1000212,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-603.1205019597709,0.29032872907919227,359379.0
S1000214,8,8,8,8,7,2.0,3.0,3.0,True,7.0,"[4, 4, 4]",-2525.3892826536003,0.6548670994561689,359459.0
S1000224,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[4, 4, 4]",-4204.278333566001,0.9113703490584157,359564.0
S1000227,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 2, 2]",-520.90059376201,0.6969207800011645,359653.0
S1000233,13,13,13,13,12,4.0,7.0,10.0,True,12.0,"[7, 2, 4]",-1978.1355028862667,0.2905007665958692,359840.0
S1000234,7,7,7,7,6,1.0,1.0,4.0,True,6.0,"[3, 2, 2]",-1678.8431340474583,0.08601266654295614,359944.0
S1000240,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-577.9254791916667,0.22272387502653146,360275.0
S1000244,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1792.103295510225,0.02620329996716464,360361.0
S1000245,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 4, 1]",-717.1222967867777,0.17681902784261183,360464.0
S1000280,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 3, 1]",-1138.518603143625,0.8517192500221427,360571.0
S1000286,15,15,15,15,14,7.0,7.0,12.0,True,14.0,"[4, 5, 6]",-2142.14074162375,0.2885523122131417,360734.0
S1000305,15,15,15,15,14,5.0,10.0,12.0,True,14.0,"[4, 5, 6]",-2083.7249911793124,0.11118537531729089,360978.0
S1000314,12,12,12,12,11,6.0,7.0,8.0,True,11.0,"[5, 2, 4]",-877.2237046156876,0.7788276875544398,361129.0
S1000324,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[1, 2, 3]",-448.68989142075,0.966675291692809,361264.0
S1000337,9,9,9,9,8,3.0,6.0,6.0,True,8.0,"[4, 3, 2]",-823.6208013379999,0.6141192502582271,361374.0
S1000340,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 4, 1]",-627.0286224956667,0.24264494447834295,361488.0
S1000343,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 2]",-752.2133247160625,0.8199031874482898,361596.0
S1000345,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-525.0935792309666,0.21705582503273035,361697.0
S1000347,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-626.5682863899723,0.417705111090072,361809.0
S1000356,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2118.400420415818,0.8728282273295918,361922.0
S1000357,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-641.535554485325,0.8807661250784804,362014.0
S1000359,8,8,8,8,7,2.0,3.0,5.0,True,7.0,"[2, 3, 3]",-641.532492568625,0.1549892916727913,362157.0
S1000360,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[1, 2, 2]",-642.8627787547083,0.17369900001540373,362247.0
S1000368,9,9,9,9,8,5.0,6.0,6.0,True,8.0,"[2, 1, 6]",-1401.58382581875,0.628752392685783,362368.0
S1000373,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-297.2899126855227,0.008784331839706283,362471.0
S1000382,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[1, 2, 3]",-304.533894158925,0.10108482501891558,362558.0
S1000383,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-2130.3231082058214,0.9381603927067772,362636.0
S1000390,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-869.7437556057273,0.17413390901310777,362723.0
S1000407,10,10,10,10,9,5.0,6.0,7.0,True,9.0,"[7, 7, 2]",-1201.3327304045,0.5856939376371884,362857.0
S1000408,11,11,11,11,10,5.0,5.0,6.0,True,10.0,"[6, 6, 2]",-3073.4442798475625,0.9037593749781081,363004.0
S1000411,10,10,10,10,9,3.0,4.0,7.0,True,9.0,"[7, 7, 2]",-3117.8914350781497,0.607329650392785,363168.0
S1000412,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[6, 6, 1]",-3016.9734068857,0.7347998998739058,363281.0
S1000414,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[5, 5, 2]",-2999.0226021614444,0.35006400003112503,363373.0
S1000415,12,12,12,12,11,5.0,6.0,9.0,True,11.0,"[8, 8, 3]",-1002.0495558670666,0.10354928883771208,363512.0
S1000450,13,13,13,13,12,4.0,5.0,10.0,True,12.0,"[9, 9, 3]",-2981.9335588235554,0.6118785554463102,363697.0
S1000460,13,13,13,13,12,8.0,8.0,10.0,True,12.0,"[3, 3, 9]",-1886.2499295838502,0.8218199000111781,364009.0
S1000492,16,16,16,16,15,11.0,12.0,13.0,True,15.0,"[5, 7, 4]",-4449.361475205166,0.6699032501273905,364196.0
S1000493,16,16,16,16,15,11.0,11.0,13.0,True,15.0,"[5, 7, 4]",-2583.780192504,0.15046499993331963,364404.0
S1000506,8,8,8,8,7,2.0,4.0,5.0,True,7.0,"[5, 5, 2]",-2480.199561143111,0.40484344435753883,364566.0
S1000510,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 3, 2]",-2235.301720420833,0.8550079164706403,364646.0
S1000513,14,14,14,14,13,3.0,3.0,7.0,True,13.0,"[3, 3, 4]",-1895.0957291459445,0.7313686112411233,364807.0
S1000518,9,9,9,9,8,3.0,3.0,5.0,True,8.0,"[2, 3, 3]",-5626.283454291111,0.858916111610597,365005.0
S1000534,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 2, 1]",-1329.7323570316667,0.3002849666700058,365098.0
S1000535,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 1]",-1005.4542815259546,0.11462099996606412,365190.0
S1000546,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-1251.3614910797,0.6741871000031097,365265.0
S1000555,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[2, 3, 2]",-3094.0369944585,0.03290269978606375,365367.0
S1000561,13,13,13,13,12,4.0,5.0,10.0,True,12.0,"[3, 7, 3]",-1504.2097841127222,0.4031432499687071,365538.0
S1000562,14,14,14,14,13,5.0,6.0,8.0,True,13.0,"[3, 6, 2]",-2470.4203891026536,0.918229961371253,365677.0
S1000591,18,18,18,18,17,9.0,14.0,15.0,True,17.0,"[13, 13, 4]",-1015.6848695076375,0.9499761749793834,366004.0
S1000594,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-772.1331611487037,0.19540561117992183,366082.0
S1000600,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 1, 3]",-3026.8153573830314,0.03624374994615209,366177.0
S1000603,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-3579.051142681125,0.606146999871271,366247.0
S1000607,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 1, 2]",-565.8027828180385,0.3797118076818151,366378.0
S1000643,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-263.11496018497724,0.4713755500347361,366474.0
S1000658,12,12,12,12,11,3.0,5.0,9.0,True,11.0,"[9, 9, 2]",-2768.5282130306086,0.6285376957748667,366662.0
S1000659,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-288.40795863408334,0.27992427777689954,367196.0
S1000664,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-899.9575298216137,0.1395547045603962,367240.0
S1000665,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-858.9085899156363,0.04277254549833742,367290.0
S1000666,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-863.7941011750227,0.04289893183795357,367338.0
S1000668,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-838.2515868881136,0.02340893183827575,367383.0
S1000669,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-879.2974652844773,0.08533706818525388,367434.0
S1000676,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-1617.5276291765383,0.021614038587358664,367493.0
S1000678,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[2, 2, 3]",-927.193511706375,0.22738643747288734,367565.0
S1000730,18,18,18,18,17,9.0,9.0,11.0,True,17.0,"[8, 8, 5]",-1724.033760706625,0.8728907500881178,367713.0
S1000739,11,11,11,11,10,4.0,5.0,6.0,True,10.0,"[6, 6, 2]",-2042.5899711710001,0.749493000057555,367869.0
S1000784,9,9,9,9,8,6.0,6.0,6.0,True,8.0,"[2, 2, 5]",-1096.475492503263,0.321004289389748,368004.0
S1000790,8,8,8,8,7,3.0,4.0,4.0,True,7.0,"[2, 2, 3]",-952.1610150318126,0.6245594374831853,368097.0
S1000793,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[5, 5, 5]",-2735.2437079901665,0.3358439162184368,368240.0
S1000796,11,11,11,11,10,5.0,6.0,8.0,True,10.0,"[5, 5, 5]",-2600.6885654724997,0.3699129169945081,368402.0
S1000798,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-848.641787458413,0.022826739268566598,368474.0
S1000821,18,18,18,18,17,10.0,12.0,14.0,True,17.0,"[11, 11, 5]",-3161.418563186,0.8229215000028489,368657.0
S1000862,10,10,10,10,9,3.0,4.0,5.0,True,9.0,"[5, 5, 2]",-2612.1212267048127,0.4196901249997609,368795.0
S1000913,14,14,14,14,13,7.0,7.0,10.0,True,13.0,"[4, 7, 2]",-1081.869010168125,0.23098862516235386,369039.0
S1000929,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-699.9236071077083,0.17917754166774102,369094.0
S1000930,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-686.06900592175,0.16949845837643807,369178.0
S1000938,11,11,11,11,10,5.0,6.0,6.0,True,10.0,"[5, 2, 2]",-2305.553772779154,0.741688999823964,369308.0
S1000947,14,14,14,14,13,5.0,5.0,11.0,True,13.0,"[7, 7, 6]",-524.7155310125333,0.29349531666866824,369517.0
S1000950,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-701.954164971625,0.5407326250406186,369630.0
S1000951,5,5,5,5,4,0.0,2.0,2.0,True,4.0,"[3, 3, 1]",-450.5200505400375,0.661736587460382,369707.0
S1000985,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[4, 4, 2]",-761.775490136625,0.7587409374991694,369824.0
S1000987,8,8,8,8,7,2.0,3.0,4.0,True,7.0,"[5, 5, 1]",-734.7460220405,0.6600446874927002,369973.0
S1000988,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[4, 4, 2]",-770.105328156125,0.6091428125500897,370064.0
S1001012,11,11,11,11,10,4.0,5.0,7.0,True,10.0,"[4, 4, 5]",-3124.720054737133,0.3984243003287702,370189.0
S1001047,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 1]",-676.3239068898065,0.8332857418054118,370312.0
S1001053,21,21,21,21,20,8.0,11.0,17.0,True,20.0,"[7, 8, 5]",-2985.0246377744165,0.9320925837528193,370558.0
S1001055,19,19,19,19,18,7.0,10.0,15.0,True,18.0,"[6, 4, 8]",-2899.3991248004377,0.34179512522314326,370807.0
S1001057,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-807.293505319,0.4688586451493393,370950.0
S1001058,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-1041.839805823742,0.029410645311145345,371038.0
S1001059,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-1154.4181211863872,0.5737720646266098,371102.0
S1001095,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-784.8306665994168,0.948526791603399,371160.0
S1001170,13,13,13,13,12,6.0,8.0,9.0,True,12.0,"[4, 5, 3]",-1338.9808053494166,0.9890702501706983,371334.0
S1001205,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-328.53112806425,0.17389640908049842,371454.0
S1001247,5,5,5,5,4,0.0,2.0,2.0,True,4.0,"[2, 2, 1]",-814.755362104375,0.09492777087416471,371517.0
S1001284,5,5,5,5,4,0.0,1.0,2.0,True,4.0,"[2, 2, 2]",-1472.2352279497143,0.13737294648308307,371618.0
S1001376,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-383.7798002896667,0.0982552221557853,371714.0
S1001379,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1585.8666495346538,0.008778230721873115,371778.0
S1001381,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 3]",-1304.170705446,0.09878027276499779,371888.0
S1001384,13,13,13,13,12,3.0,3.0,6.0,True,12.0,"[3, 3, 3]",-2482.756329110042,0.558917041416862,372013.0
S1001406,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-237.00609186606522,0.25033052173739634,372113.0
S1001473,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-538.0230568740435,0.5609523043403897,372215.0
S1001488,4,4,4,4,3,0.0,0.0,1.0,True,3.0,"[2, 2, 2]",-771.4861780013684,0.0036743158489116468,372271.0
S1001498,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-763.19695759335,0.2523733999169053,372347.0
S1001576,8,8,8,8,7,1.0,2.0,3.0,True,7.0,"[4, 4, 4]",-2032.0608824585834,0.31175622234513867,372424.0
S1001606,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-155.19068269112,0.07611218748593274,372500.0
S1001609,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-1331.739910886325,0.764845450021312,372593.0
S1001746,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 5, 3]",-231.02535696250834,0.3203007333070218,372710.0
S1001747,10,10,10,10,9,5.0,5.0,7.0,True,9.0,"[3, 3, 4]",-230.89106900465833,0.8520407333207913,372902.0
S1001869,9,9,9,9,8,3.0,3.0,6.0,True,8.0,"[3, 3, 5]",-656.6441594671286,0.6182819286095764,373013.0
S1001871,11,11,11,11,10,6.0,8.0,8.0,True,10.0,"[3, 3, 5]",-1103.1873733356167,0.5024454667363898,373122.0
S1001876,9,9,9,9,8,4.0,5.0,5.0,True,8.0,"[5, 5, 2]",-951.945487796389,0.9483366110316638,373296.0
S1001879,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-706.1114031835001,0.3038390356095988,373399.0
S1001887,13,13,13,13,12,5.0,5.0,6.0,True,12.0,"[3, 3, 5]",-732.29252914,0.9180855554404843,373566.0
S1001893,11,11,11,11,10,5.0,6.0,7.0,True,10.0,"[4, 4, 5]",-1685.8445108644444,0.9241451111847709,373738.0
S1001917,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-581.813689551,0.8697892777718153,373854.0
S1001920,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 1, 1]",-423.206044900963,0.6250045556157602,373939.0
S1001947,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-652.1783981351143,0.22528322142534307,374023.0
S1001984,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-973.4008124396665,0.6910055557227679,374079.0
S1002023,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 3, 2]",-966.6857608670769,0.7493517308603259,374173.0
S1002070,5,5,5,5,4,1.0,1.0,1.0,True,4.0,"[2, 1, 1]",-808.7843053933749,0.4598627916720943,374268.0
S1002091,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 1]",-254.19826270720313,0.3138747093771599,374370.0
S1002095,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 3]",-1013.2011597122429,0.7626674286029811,374453.0
S1002102,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-169.285396982175,0.031471041666009114,374540.0
S1002156,9,9,9,9,8,2.0,6.0,6.0,True,8.0,"[4, 3, 2]",-1067.2465238755,0.1431784166925354,374659.0
S1002170,14,14,14,14,13,7.0,7.0,9.0,True,13.0,"[4, 5, 3]",-3593.3512588095996,0.9574057999088836,374805.0
S1002229,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 2]",-866.3066382787143,0.6933622141787055,374908.0
S1002232,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 2, 5]",-905.991139849,0.9447772438306856,375058.0
S1002252,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 3, 3]",-815.1489442658847,0.6261247692691541,375151.0
S1002264,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-618.307445351825,0.42344817495632014,375229.0
S1002267,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-571.3541412493637,0.6364762726889239,375332.0
S1002268,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-617.937024677825,0.6491604750635815,375411.0
S1002314,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-1023.3012120236666,0.031058555691743095,375526.0
S1002365,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 3, 1]",-656.3145911729666,0.16399333344452316,375617.0
S1002447,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[3, 3, 3]",-850.614033710909,0.4411030910205227,375723.0
S1002449,9,9,9,9,8,3.0,4.0,6.0,True,8.0,"[4, 4, 4]",-1680.3648993004092,0.5567237269588077,375976.0
S1002480,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-1792.357410844625,0.4932716249186342,376062.0
S1002482,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 1, 2]",-724.9024507224167,0.754361208237242,376392.0
S1002483,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-755.8131253567143,0.05251478569334722,376508.0
S1002494,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1071.2558444986428,0.07323871432163287,376570.0
S1002495,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1136.4939756845356,0.11961382165281975,376642.0
S1002500,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-2413.409777466972,0.33291780528088566,377065.0
S1002502,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[6, 6, 4]",-1913.3145792153334,0.7056039999042696,377167.0
S1002505,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 2]",-735.5305777710313,0.10409874994365964,377238.0
S1002508,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-1305.9547666850624,0.5861489376002282,377302.0
S1002515,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-711.61550072045,0.20358690005650715,377365.0
S1002521,8,8,8,8,7,1.0,1.0,3.0,True,7.0,"[4, 4, 4]",-2062.842928657375,0.46378571869354346,377428.0
S1002538,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 1]",-335.55036972734206,0.10434978952389429,377490.0
S1002549,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[2, 3, 3]",-648.1678779707732,0.0633109866612358,377581.0
S1002552,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-839.7053670201072,0.7646597142638711,377660.0
S1002558,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 1, 1]",-2644.8800507208334,0.8173260421244777,377737.0
S1002560,6,6,6,6,5,0.0,1.0,3.0,True,5.0,"[3, 1, 2]",-2488.1450831727084,0.6496274163509952,377816.0
S1002562,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[1, 3, 2]",-1176.992408109875,0.011179187595189433,377892.0
